priority_rank,user_id,priority_score,fraud_events,transaction_count,fraud_rate_pct,fraud_rate_wilson_lower_pct,expected_fraud_events,fraud_excess_z,fraud_types,fraud_type_list,fraud_merchant_countries,fraud_merchant_country_list,fraud_currencies,repeatability_score,conviction_score,abnormality_score,breadth_score,severity_score,severity_only_rank,kyc_states,recorded_fraud_amount_by_currency,selection_rationale
45,310667d1-92c6-4fc7-83f1-55b61773ace5,81.53135451505017,60,60,100.0,93.98260695220671,1.7212847072500157,39.10279995952117,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"GBR, NLD",3,80.43478260869566,80.43478260869566,81.27090301003345,76.9314381270903,94.98327759197325,16,PASSED,"{""EUR"": 1126993.0, ""GBP"": 6563771.0, ""USD"": 5769789.0}","Priority rank 45: 60 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (95.0/100), excess fraud versus transaction mix (81.3/100), repeatability (80.4/100). Amount severity is capped at 10% of the score."
46,6960247a-fbc2-4b04-9308-9ec5dc9d2f19,81.04473244147158,55,55,100.0,93.4712856210572,1.847852567778729,34.68849072332498,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"GBR, IRL",2,78.09364548494983,78.09364548494983,76.58862876254182,87.39966555183946,96.65551839464884,11,PASSED,"{""EUR"": 100.0, ""GBP"": 3633688.0}","Priority rank 46: 55 confirmed events across 5 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (96.7/100), attack breadth (87.4/100), repeatability (78.1/100). Amount severity is capped at 10% of the score."
47,d634a057-e42b-4f12-b22e-42dc596dac0b,80.99790969899665,78,78,100.0,95.30605462258802,1.783536270181258,50.436487942235985,4,"ATM, CARD_PAYMENT, P2P, TOPUP",3,"GBR, IRL, NLD",1,84.44816053511705,84.44816053511705,87.62541806020067,73.15217391304348,60.535117056856194,119,PASSED,"{""GBP"": 895332.0}","Priority rank 47: 78 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: excess fraud versus transaction mix (87.6/100), repeatability (84.4/100), conservative fraud-rate conviction (84.4/100). Amount severity is capped at 10% of the score."
48,8660c9f5-48dd-4c92-b072-c358ee27f7e5,80.22784280936455,92,92,100.0,95.99171967079013,1.889561703066462,58.29294241093824,3,"ATM, CARD_PAYMENT, TOPUP",6,"CAN, ESP, GBR, IRL, LUX, NLD",1,88.12709030100334,88.12709030100334,90.96989966555184,60.99498327759196,44.14715719063545,168,PASSED,"{""GBP"": 477958.0}","Priority rank 48: 92 confirmed events across 3 transaction type(s) and 6 merchant country/countries. Strongest signals: excess fraud versus transaction mix (91.0/100), repeatability (88.1/100), conservative fraud-rate conviction (88.1/100). Amount severity is capped at 10% of the score."
49,c51c8f21-2361-4550-beca-ae0dfb411e59,79.73578595317726,99,99,100.0,96.26454664260378,1.8808503002640025,62.94175189869291,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, IRL",1,89.29765886287625,89.29765886287625,92.64214046822742,52.97658862876254,41.47157190635451,176,PASSED,"{""GBP"": 196648.0}","Priority rank 49: 99 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (92.6/100), repeatability (89.3/100), conservative fraud-rate conviction (89.3/100). Amount severity is capped at 10% of the score."
50,4f01cd71-a8dc-4cb8-9526-e7f81818c87a,79.63377926421404,86,86,100.0,95.72402984808818,2.20571958571102,50.941647122433494,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,2,86.62207357859532,86.62207357859532,87.95986622073578,49.397993311036785,69.89966555183946,91,PASSED,"{""EUR"": 100.0, ""GBP"": 665668.0}","Priority rank 50: 86 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (88.0/100), repeatability (86.6/100), conservative fraud-rate conviction (86.6/100). Amount severity is capped at 10% of the score."
51,7a0932e1-e887-41c4-b068-3f2ca899f795,79.53469899665552,66,66,100.0,94.49955327483906,2.2925588050491372,38.123169361552016,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"GBR, HKG, MDA",1,81.27090301003345,81.27090301003345,80.60200668896321,73.15217391304348,77.4247491638796,68,PASSED,"{""GBP"": 1524835.0}","Priority rank 51: 66 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: repeatability (81.3/100), conservative fraud-rate conviction (81.3/100), excess fraud versus transaction mix (80.6/100). Amount severity is capped at 10% of the score."
52,9b0d839d-66a5-49a6-8300-03dc4a0a0e0a,79.14632107023412,67,67,100.0,94.57719757882373,1.9560491113640248,41.503850481963,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"GBR, NLD",1,81.60535117056857,81.60535117056857,82.2742474916388,80.15050167224081,57.859531772575245,126,PASSED,"{""GBP"": 412810.0}","Priority rank 52: 67 confirmed events across 5 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (82.3/100), repeatability (81.6/100), conservative fraud-rate conviction (81.6/100). Amount severity is capped at 10% of the score."
53,024320ea-0cfa-4ce9-8d44-ad9fbfaf29e4,78.87249163879599,69,69,100.0,94.72609058559944,1.7647825225667428,44.67695457010178,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,82.6086956521739,82.6086956521739,84.61538461538461,57.70066889632107,78.59531772575251,65,PASSED,"{""GBP"": 577685.0}","Priority rank 53: 69 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (84.6/100), repeatability (82.6/100), conservative fraud-rate conviction (82.6/100). Amount severity is capped at 10% of the score."
54,11fa06ae-839a-4279-b85e-191f57d0138a,78.55476588628763,63,63,100.0,94.25268096514743,2.5222840030459643,34.787862513206946,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,80.93645484949833,80.93645484949833,77.25752508361204,57.70066889632107,99.33110367892976,3,PASSED,"{""GBP"": 5798352.0}","Priority rank 54: 63 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (99.3/100), repeatability (80.9/100), conservative fraud-rate conviction (80.9/100). Amount severity is capped at 10% of the score."
55,fc5c44cb-9fe7-4f8f-a644-7a366be75835,78.14715719063545,57,57,100.0,93.6858991216536,2.3048144907588393,32.65855975628166,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"GBR, ITA",1,79.4314381270903,79.4314381270903,75.25083612040135,68.52842809364549,91.30434782608695,27,PASSED,"{""GBP"": 1234630.0}","Priority rank 55: 57 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (91.3/100), repeatability (79.4/100), conservative fraud-rate conviction (79.4/100). Amount severity is capped at 10% of the score."
56,1dec215c-57d4-4612-b26a-149cda86d4a9,77.09824414715717,49,49,100.0,92.72997032640949,1.8473794925411768,30.776142246540964,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"AUT, GBR",2,74.08026755852842,74.08026755852842,72.5752508361204,87.39966555183946,87.29096989966555,39,PASSED,"{""EUR"": 455.0, ""GBP"": 3266513.0}","Priority rank 56: 49 confirmed events across 5 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (87.4/100), currency/type-normalised amount severity (87.3/100), repeatability (74.1/100). Amount severity is capped at 10% of the score."
57,6c912369-76ac-45a8-937f-f6766c16b443,76.33904682274247,60,60,100.0,93.98260695220671,2.340301547459068,34.21291997705522,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,80.43478260869566,80.43478260869566,76.2541806020067,57.70066889632107,81.93979933110369,55,PASSED,"{""GBP"": 3857060.0}","Priority rank 57: 60 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (81.9/100), repeatability (80.4/100), conservative fraud-rate conviction (80.4/100). Amount severity is capped at 10% of the score."
58,3bef3290-4395-47dd-8371-c04ef7d138fc,76.2554347826087,55,55,100.0,93.4712856210572,1.6182534919948544,36.677845191708144,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,78.09364548494983,78.09364548494983,78.59531772575251,57.70066889632107,89.29765886287625,33,FAILED,"{""GBP"": 1176724.0}","Priority rank 58: 55 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (89.3/100), excess fraud versus transaction mix (78.6/100), repeatability (78.1/100). Amount severity is capped at 10% of the score."
59,8139996a-2466-4813-9998-2001163eac16,76.23244147157189,74,74,100.0,95.06484964337834,1.3987433127038904,52.68791460872137,4,"ATM, CARD_PAYMENT, P2P, TOPUP",2,"GBR, NLD",1,83.61204013377926,83.61204013377926,88.2943143812709,68.52842809364549,23.076923076923077,231,PASSED,"{""GBP"": 112309.0}","Priority rank 59: 74 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (88.3/100), repeatability (83.6/100), conservative fraud-rate conviction (83.6/100). Amount severity is capped at 10% of the score."
60,d6b6872c-9801-48a6-93c7-38a9049740ed,75.9878762541806,68,68,100.0,94.65268034119507,1.4931557836235823,47.10811414990186,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,82.10702341137124,82.10702341137124,86.62207357859532,57.70066889632107,48.49498327759198,155,PASSED,"{""GBP"": 309768.0}","Priority rank 60: 68 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (86.6/100), repeatability (82.1/100), conservative fraud-rate conviction (82.1/100). Amount severity is capped at 10% of the score."
61,272e9927-545a-49e0-a7b7-1c7addf2b9e8,75.9126254180602,79,79,100.0,95.36271631644004,2.8347122301849623,41.70882027823309,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,85.11705685618729,85.11705685618729,82.94314381270902,42.14882943143812,61.87290969899666,115,PASSED,"{""GBP"": 2164964.0}","Priority rank 61: 79 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (85.1/100), conservative fraud-rate conviction (85.1/100), excess fraud versus transaction mix (82.9/100). Amount severity is capped at 10% of the score."
62,61d44c17-626c-4e98-b512-c5428f7c05cb,75.7311872909699,75,75,100.0,95.12744540953,2.093998603329431,45.266655762828044,4,"ATM, CARD_PAYMENT, P2P, TOPUP",2,"GBR, GIB",2,83.94648829431438,83.94648829431438,85.95317725752508,75.77759197324414,10.033444816053512,270,PASSED,"{""EUR"": 2000.0, ""GBP"": 168618.0}","Priority rank 62: 75 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (86.0/100), repeatability (83.9/100), conservative fraud-rate conviction (83.9/100). Amount severity is capped at 10% of the score."
63,16aee2d9-7d04-4599-8fa3-52146ab10f72,75.00585284280936,57,57,100.0,93.6858991216536,1.734010404988096,36.97561065708973,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,2,79.4314381270903,79.4314381270903,78.92976588628763,76.57190635451505,40.468227424749166,179,PASSED,"{""GBP"": 178817.0, ""USD"": 300.0}","Priority rank 63: 57 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (79.4/100), conservative fraud-rate conviction (79.4/100), excess fraud versus transaction mix (78.9/100). Amount severity is capped at 10% of the score."
64,5a7bc572-23d4-4032-bf60-a35f99ee2665,74.91722408026756,55,55,100.0,93.4712856210572,2.3020335329198742,31.481628711001274,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"GBR, IRL, NLD",3,78.09364548494983,78.09364548494983,73.91304347826086,81.55518394648828,49.49832775919732,152,PASSED,"{""EUR"": 23740.0, ""GBP"": 689564.0, ""USD"": 6380.0}","Priority rank 64: 55 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (81.6/100), repeatability (78.1/100), conservative fraud-rate conviction (78.1/100). Amount severity is capped at 10% of the score."
65,335a69d2-a556-4a99-9fe0-f6f8d243f7c7,74.56020066889633,72,72,100.0,94.93470601886035,1.6274675582365778,48.24715472240158,3,"ATM, CARD_PAYMENT, TOPUP",2,"GBR, GIB",1,83.11036789297658,83.11036789297658,86.95652173913044,52.97658862876254,35.11705685618729,195,PASSED,"{""GBP"": 326615.0}","Priority rank 65: 72 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (87.0/100), repeatability (83.1/100), conservative fraud-rate conviction (83.1/100). Amount severity is capped at 10% of the score."
66,cd1985db-c8dd-435a-916e-51bfa62c9e17,74.34071906354515,56,56,100.0,93.58038555118847,1.8975762286317843,34.94061217764105,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,78.92976588628763,78.92976588628763,77.92642140468227,57.70066889632107,66.88963210702342,100,PASSED,"{""GBP"": 2310374.0}","Priority rank 66: 56 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (78.9/100), conservative fraud-rate conviction (78.9/100), excess fraud versus transaction mix (77.9/100). Amount severity is capped at 10% of the score."
67,6ead3265-caf0-44d0-9c6a-a1fa67a1fd5b,74.02299331103679,54,54,100.0,93.35841332189982,2.299546444049157,30.899433315218413,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,77.25752508361204,77.25752508361204,73.57859531772574,57.70066889632107,81.60535117056857,56,PASSED,"{""GBP"": 3014644.0}","Priority rank 67: 54 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (81.6/100), repeatability (77.3/100), conservative fraud-rate conviction (77.3/100). Amount severity is capped at 10% of the score."
68,50e8f338-72c3-47b0-848e-fd8df4d8f537,73.83695652173911,49,49,100.0,92.72997032640949,2.0245347870635073,29.565172006428483,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"GBR, NLD",1,74.08026755852842,74.08026755852842,71.23745819397993,80.15050167224081,68.22742474916387,96,PASSED,"{""GBP"": 1758404.0}","Priority rank 68: 49 confirmed events across 5 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (80.2/100), repeatability (74.1/100), conservative fraud-rate conviction (74.1/100). Amount severity is capped at 10% of the score."
69,69ca042c-c73f-4860-86cb-b63bf60243c9,73.58821070234114,68,68,100.0,94.65268034119507,2.2361445316803428,39.75737928567743,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,82.10702341137124,82.10702341137124,81.60535117056857,42.14882943143812,57.859531772575245,126,PASSED,"{""GBP"": 2441997.0}","Priority rank 69: 68 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (82.1/100), conservative fraud-rate conviction (82.1/100), excess fraud versus transaction mix (81.6/100). Amount severity is capped at 10% of the score."
70,b695a6a7-b005-4ced-a0c9-8d0208825f59,73.27090301003345,59,59,100.0,93.8868520215908,1.8141568115818427,37.591714782330385,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,2,79.93311036789298,79.93311036789298,79.59866220735786,64.94983277591973,36.45484949832776,191,PENDING,"{""BTC"": 23373.0, ""GBP"": 256085.0}","Priority rank 70: 59 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (79.9/100), conservative fraud-rate conviction (79.9/100), excess fraud versus transaction mix (79.6/100). Amount severity is capped at 10% of the score."
71,03025e4f-45c8-4755-bece-be36e98b73af,73.01964882943145,52,52,100.0,93.12054095871177,1.9479276598996935,31.990628596233382,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,75.91973244147158,75.91973244147158,74.5819397993311,57.70066889632107,76.92307692307693,70,PASSED,"{""GBP"": 2658917.0}","Priority rank 71: 52 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (76.9/100), repeatability (75.9/100), conservative fraud-rate conviction (75.9/100). Amount severity is capped at 10% of the score."
72,2cba5310-a7ae-491c-a1f1-02d6f5cec2df,72.30267558528428,48,48,100.0,92.58973488472576,1.2982214843593574,34.826660218033915,3,"ATM, CARD_PAYMENT, TOPUP",2,"AUT, GBR",1,73.41137123745818,73.41137123745818,77.59197324414716,52.97658862876254,84.61538461538461,47,PASSED,"{""GBP"": 1819160.0}","Priority rank 72: 48 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (84.6/100), excess fraud versus transaction mix (77.6/100), repeatability (73.4/100). Amount severity is capped at 10% of the score."
73,fb2b1817-141d-41cc-b3e7-25eff420eb02,72.17098662207358,55,55,100.0,93.4712856210572,1.03077872362452,43.620430057060034,2,"CARD_PAYMENT, TOPUP",4,"CYP, GBR, IRL, USA",2,78.09364548494983,78.09364548494983,83.61204013377926,54.10535117056856,43.812709030100336,169,FAILED,"{""GBP"": 119350.0, ""USD"": 0.0}","Priority rank 73: 55 confirmed events across 2 transaction type(s) and 4 merchant country/countries. Strongest signals: excess fraud versus transaction mix (83.6/100), repeatability (78.1/100), conservative fraud-rate conviction (78.1/100). Amount severity is capped at 10% of the score."
74,adfb5ad0-10a6-4b6a-98e8-fa056f64afc5,72.125,47,47,100.0,92.44398288016113,1.8786663462566173,29.256014565997834,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,72.74247491638796,72.74247491638796,70.5685618729097,57.70066889632107,93.47826086956522,20,PASSED,"{""GBP"": 3957690.0}","Priority rank 74: 47 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (93.5/100), repeatability (72.7/100), conservative fraud-rate conviction (72.7/100). Amount severity is capped at 10% of the score."
75,40a70d7d-447d-426c-872e-012658b2b98c,72.0831939799331,53,53,100.0,93.24156955469233,2.2044286786892187,30.887878696608926,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,76.75585284280938,76.75585284280938,73.24414715719062,42.14882943143812,88.96321070234113,34,PASSED,"{""GBP"": 4801988.0}","Priority rank 75: 53 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (89.0/100), repeatability (76.8/100), conservative fraud-rate conviction (76.8/100). Amount severity is capped at 10% of the score."
76,4c0a56f3-373e-4d51-9d37-2ab6fa76faf2,71.61496655518394,44,44,100.0,91.9701682217986,1.253591021786879,32.28014522809547,4,"ATM, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,71.23745819397993,71.23745819397993,74.91638795986621,57.70066889632107,87.95986622073578,37,PASSED,"{""GBP"": 1973280.0}","Priority rank 76: 44 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (88.0/100), excess fraud versus transaction mix (74.9/100), repeatability (71.2/100). Amount severity is capped at 10% of the score."
77,d0472a1a-3f96-40ff-8acf-4b842b0a8405,71.6086956521739,52,52,100.0,93.12054095871177,2.5978930934930506,28.06805106249429,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"CHE, GBR",1,75.91973244147158,75.91973244147158,67.89297658862876,52.97658862876254,83.27759197324414,51,PASSED,"{""GBP"": 2580491.0}","Priority rank 77: 52 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (83.3/100), repeatability (75.9/100), conservative fraud-rate conviction (75.9/100). Amount severity is capped at 10% of the score."
78,4f41a015-5205-467d-98d6-a90d343e8afb,71.56479933110369,51,51,100.0,92.99509861127318,2.1457509130375696,30.035015819229702,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,75.08361204013379,75.08361204013379,71.90635451505017,42.14882943143812,95.65217391304348,14,PASSED,"{""GBP"": 4598174.0}","Priority rank 78: 51 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (95.7/100), repeatability (75.1/100), conservative fraud-rate conviction (75.1/100). Amount severity is capped at 10% of the score."
79,4777881b-417f-406f-87f8-c33e1fd6a2b9,71.11329431438128,52,52,100.0,93.12054095871177,2.396400007042729,29.146333286610062,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,75.91973244147158,75.91973244147158,69.56521739130434,57.70066889632107,67.89297658862876,97,PASSED,"{""GBP"": 1406846.0}","Priority rank 79: 52 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (75.9/100), conservative fraud-rate conviction (75.9/100), excess fraud versus transaction mix (69.6/100). Amount severity is capped at 10% of the score."
80,7af7c91b-67d3-4884-b917-ca50f3f1f3f5,70.83528428093645,39,39,100.0,91.0330146399761,1.0722348025008135,30.248131400416387,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",2,"AUS, GBR",1,67.22408026755853,67.22408026755853,72.24080267558529,80.15050167224081,73.91304347826086,79,PASSED,"{""GBP"": 1478163.0}","Priority rank 80: 39 confirmed events across 5 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (80.2/100), currency/type-normalised amount severity (73.9/100), excess fraud versus transaction mix (72.2/100). Amount severity is capped at 10% of the score."
81,d641a335-610d-4222-832f-2d572352551e,70.81647157190636,39,39,100.0,91.0330146399761,1.1783999255441873,29.19390377979114,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,67.22408026755853,67.22408026755853,69.89966555183946,69.3227424749164,94.64882943143813,17,PASSED,"{""GBP"": 968864.0}","Priority rank 81: 39 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (94.6/100), excess fraud versus transaction mix (69.9/100), attack breadth (69.3/100). Amount severity is capped at 10% of the score."
82,9e7aa1b6-8d04-4923-914e-cbab74a5bbdb,70.57817725752508,50,50,100.0,92.86499658256812,1.5780435252585254,33.59038743947134,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,74.5819397993311,74.5819397993311,75.58528428093646,57.70066889632107,57.859531772575245,126,PENDING,"{""GBP"": 920511.0}","Priority rank 82: 50 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (75.6/100), repeatability (74.6/100), conservative fraud-rate conviction (74.6/100). Amount severity is capped at 10% of the score."
83,30c68b44-6e61-4496-ab2f-a65bb2802bb5,70.46948160535116,53,53,100.0,93.24156955469233,2.2184657344834045,30.79951562251006,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,76.75585284280938,76.75585284280938,72.90969899665552,57.70066889632107,50.16722408026756,150,PASSED,"{""GBP"": 1053696.0}","Priority rank 83: 53 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (76.8/100), conservative fraud-rate conviction (76.8/100), excess fraud versus transaction mix (72.9/100). Amount severity is capped at 10% of the score."
84,88f6ebb7-bae4-4747-9bb3-19ae8669013f,70.38586956521739,45,45,100.0,92.13457380593593,1.755100143840487,28.797313835651842,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,71.73913043478261,71.73913043478261,69.23076923076923,57.70066889632107,84.2809364548495,48,PASSED,"{""GBP"": 3535077.0}","Priority rank 84: 45 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (84.3/100), repeatability (71.7/100), conservative fraud-rate conviction (71.7/100). Amount severity is capped at 10% of the score."
85,4154f555-c6d8-493a-b1bf-1f22b2317fe1,70.02801003344482,41,41,100.0,91.43295511310926,0.8392348244253132,34.70352671478494,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",3,"GBR, IRL, MYS",1,69.06354515050167,69.06354515050167,76.92307692307693,73.15217391304348,56.85618729096989,130,PASSED,"{""GBP"": 858238.0}","Priority rank 85: 41 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: excess fraud versus transaction mix (76.9/100), attack breadth (73.2/100), repeatability (69.1/100). Amount severity is capped at 10% of the score."
86,7a11ba48-28c7-46c3-bb39-7d1a2410abd8,69.50961538461539,47,47,100.0,92.44398288016113,1.2091911679642733,35.02539121472558,4,"ATM, CARD_PAYMENT, P2P, TOPUP",3,"GBR, IRL, MDA",1,72.74247491638796,72.74247491638796,78.26086956521739,73.15217391304348,28.762541806020064,214,PASSED,"{""GBP"": 135267.0}","Priority rank 86: 47 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: excess fraud versus transaction mix (78.3/100), attack breadth (73.2/100), repeatability (72.7/100). Amount severity is capped at 10% of the score."
87,187699b8-aa4d-48d4-bd8b-9e450943c589,69.02048494983278,37,37,100.0,90.59390425448562,1.3244624326871892,26.412107926810254,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",3,"GBR, IRL, NLD",1,65.21739130434783,65.21739130434783,64.21404682274247,84.7742474916388,75.91973244147158,73,PASSED,"{""GBP"": 1811784.0}","Priority rank 87: 37 confirmed events across 5 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (84.8/100), currency/type-normalised amount severity (75.9/100), repeatability (65.2/100). Amount severity is capped at 10% of the score."
88,e0cc7c7a-e323-450a-a609-8d38a0071387,68.70526755852842,43,43,100.0,91.79874299767728,1.8154094560973053,27.065798938900613,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,70.5685618729097,70.5685618729097,65.88628762541806,57.70066889632107,80.60200668896321,59,PASSED,"{""GBP"": 2549852.0}","Priority rank 88: 43 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (80.6/100), repeatability (70.6/100), conservative fraud-rate conviction (70.6/100). Amount severity is capped at 10% of the score."
89,a8a371e9-6c44-457e-9d49-979fd1b39b77,68.3373745819398,43,43,100.0,91.79874299767728,1.7706304427339337,27.361094489422673,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,70.5685618729097,70.5685618729097,66.88963210702342,57.70066889632107,74.91638795986621,76,PASSED,"{""GBP"": 2942144.0}","Priority rank 89: 43 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (74.9/100), repeatability (70.6/100), conservative fraud-rate conviction (70.6/100). Amount severity is capped at 10% of the score."
90,0782ced4-7bb6-4420-aff2-ed08290ee47c,68.17851170568562,45,45,100.0,92.13457380593593,2.0746180065801063,26.75209312000076,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,71.73913043478261,71.73913043478261,65.21739130434783,57.70066889632107,70.23411371237458,90,PASSED,"{""GBP"": 1512775.0}","Priority rank 90: 45 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (71.7/100), conservative fraud-rate conviction (71.7/100), currency/type-normalised amount severity (70.2/100). Amount severity is capped at 10% of the score."
91,1632f5e0-e2da-4668-b487-5cc897b963d3,68.05309364548495,41,41,100.0,91.43295511310926,1.449546723084441,28.325960238423573,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,69.06354515050167,69.06354515050167,68.89632107023411,42.14882943143812,99.66555183946488,2,PASSED,"{""GBP"": 4565411.0}","Priority rank 91: 41 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (99.7/100), repeatability (69.1/100), conservative fraud-rate conviction (69.1/100). Amount severity is capped at 10% of the score."
